SubjectNumber,dc_time,mom_IBI_Lego,child_IBI_Lego,mom_RSA_Lego,child_RSA_Lego,mom_HbO_dlpfc_l,mom_HbR_dlpfc_l,child_HbO_dlpfc_l,child_HbR_dlpfc_l,mom_HbO_dlpfc_r,mom_HbR_dlpfc_r,child_HbO_dlpfc_r,child_HbR_dlpfc_r,NA_child,NA_Parent,PA_child,PA_Parent
103,604.288,69.25909099,102.9211385,7.043752535,4.958674802,6.52E-07,3.46E-07,-9.42E-07,-7.79E-07,1.13E-06,5.18E-07,-1.17E-06,4.62E-07,0,0,0,0
103,605.312,76.27549064,101.9161902,6.977031426,5.128127562,6.68E-07,4.14E-08,-5.74E-07,-1.06E-06,1.77E-06,5.95E-07,-4.79E-07,3.14E-08,0,0,0,0
103,606.336,81.4253943,102.9835591,6.753294216,5.159115264,7.82E-07,-2.03E-07,-3.25E-07,-1.16E-06,1.98E-06,5.53E-07,1.08E-07,-2.84E-07,0,0,0,0
103,607.36,82.24894891,95.80438492,6.583416791,5.162087582,1.04E-06,-2.52E-07,-5.41E-07,-9.45E-07,1.92E-06,5.09E-07,2.80E-07,-2.41E-07,0,0,0,1
103,608.384,80.63964975,97.46992122,6.596011046,5.298141132,1.20E-06,-1.20E-07,-9.42E-07,-4.75E-07,1.52E-06,5.11E-07,2.05E-07,9.55E-08,0,0,0,1
103,609.408,79.27302638,103.8992341,6.72744676,5.412953631,9.06E-07,-2.12E-08,-1.02E-06,-5.50E-08,8.19E-07,5.07E-07,2.76E-07,4.26E-07,0,0,0,1
103,610.432,73.05576096,94.71489148,6.473256998,5.44142107,-1.69E-07,-3.17E-07,-5.98E-07,8.90E-08,6.63E-08,4.11E-07,7.10E-07,5.55E-07,0,0,0,0
103,611.456,64.98368992,88.20744973,6.70133276,5.462040475,-1.70E-06,-1.03E-06,8.32E-08,-2.24E-08,-2.68E-07,2.57E-07,1.42E-06,5.12E-07,0,0,0,0
103,612.48,61.65780697,97.78391696,6.848464709,5.357070531,-2.53E-06,-1.57E-06,6.87E-07,-2.03E-07,2.39E-08,2.11E-07,2.13E-06,4.26E-07,0,0,0,0
103,613.504,62.50125975,101.8221034,7.02872784,5.275070568,-2.29E-06,-1.66E-06,1.10E-06,-3.02E-07,5.92E-07,2.82E-07,2.66E-06,3.83E-07,0,0,0,0
103,614.528,66.91066246,102.880116,7.209885779,5.325540267,-1.70E-06,-1.57E-06,1.53E-06,-3.36E-07,1.06E-06,3.72E-07,3.15E-06,3.34E-07,0,0,0,0
103,615.552,75.12872097,110.4291657,7.256021105,5.290312409,-1.06E-06,-1.34E-06,2.02E-06,-3.56E-07,1.30E-06,4.50E-07,3.61E-06,2.22E-07,1,0,0,0
103,616.576,81.94105088,101.3765266,7.384254628,5.273803358,-2.92E-07,-8.96E-07,2.35E-06,-3.09E-07,1.17E-06,4.84E-07,3.76E-06,1.18E-07,1,0,0,0
103,617.6,81.39817693,100.8991357,7.378656172,5.466044369,3.68E-07,-4.63E-07,2.31E-06,-1.66E-07,7.52E-07,4.51E-07,3.45E-06,1.17E-07,0,1,0,0
103,618.624,75.40679318,106.3651895,7.380171903,5.824652858,7.08E-07,-1.46E-07,2.04E-06,-4.29E-08,2.66E-07,4.09E-07,2.97E-06,1.68E-07,1,1,0,0
103,619.648,70.55650442,104.5679023,7.429819599,6.166380893,9.02E-07,2.39E-07,1.83E-06,-8.86E-08,-3.22E-07,3.91E-07,2.61E-06,7.64E-08,1,0,0,0
103,620.672,72.29805744,103.8354641,7.445478009,6.569802951,1.04E-06,6.87E-07,1.71E-06,-3.37E-07,-1.10E-06,3.27E-07,2.30E-06,-2.94E-07,1,0,0,0
103,621.696,69.94207496,102.0104257,7.43562624,6.737467711,1.29E-06,1.06E-06,1.59E-06,-6.50E-07,-1.70E-06,2.15E-07,1.94E-06,-8.34E-07,1,0,0,0
103,622.72,61.63343852,101.6590073,7.430832414,6.766823343,1.60E-06,1.17E-06,1.43E-06,-8.62E-07,-1.63E-06,1.58E-07,1.68E-06,-1.27E-06,1,0,0,0
103,623.744,58.30175998,112.6031066,7.375675447,6.784885667,1.45E-06,8.34E-07,1.36E-06,-9.92E-07,-9.01E-07,2.32E-07,1.82E-06,-1.45E-06,1,0,0,0
103,624.768,61.30527325,107.9383153,7.314265302,6.795692791,5.63E-07,9.63E-08,1.60E-06,-1.11E-06,8.04E-08,3.68E-07,2.62E-06,-1.39E-06,1,0,0,0
103,625.792,67.40225767,87.51409406,7.284410391,6.794297451,-3.53E-07,-5.56E-07,2.05E-06,-1.17E-06,9.06E-07,4.46E-07,3.68E-06,-1.23E-06,0,0,0,0
103,626.816,75.25666841,99.9815605,7.168306508,6.803467159,-3.00E-07,-6.00E-07,2.39E-06,-1.05E-06,1.36E-06,4.13E-07,4.22E-06,-1.10E-06,0,0,0,0
103,627.84,79.73811958,92.16375328,7.048334245,6.870210883,4.77E-07,-2.38E-07,2.42E-06,-7.22E-07,1.38E-06,2.81E-07,3.95E-06,-1.04E-06,0,0,0,0
103,628.864,76.55923832,77.37248378,6.895354513,7.00692361,9.54E-07,3.16E-08,2.37E-06,-3.03E-07,1.04E-06,1.17E-07,3.29E-06,-1.14E-06,0,0,0,0
103,629.888,76.80070729,68.55464892,6.68704274,7.104071973,7.62E-07,1.25E-07,2.41E-06,-2.27E-08,4.34E-07,-1.87E-08,2.71E-06,-1.43E-06,0,0,0,0
103,630.912,76.82369857,69.26077305,6.605775247,7.155108295,5.42E-07,3.51E-07,2.31E-06,6.06E-08,-1.26E-07,-3.41E-08,2.00E-06,-1.77E-06,0,0,0,0
103,631.936,76.76050233,87.69372547,6.518319653,7.22145212,9.57E-07,8.20E-07,1.97E-06,4.57E-08,-2.18E-07,8.81E-08,1.06E-06,-1.89E-06,0,0,0,0
103,632.96,81.97333742,104.5361861,6.518464954,7.276599469,1.85E-06,1.26E-06,1.52E-06,-9.33E-09,3.46E-07,2.93E-07,9.82E-08,-1.69E-06,0,0,0,0
103,633.984,84.38570674,105.3071649,6.819982302,7.301663329,2.45E-06,1.47E-06,8.49E-07,1.92E-08,9.56E-07,4.79E-07,-9.93E-07,-1.17E-06,0,0,0,0
103,635.008,86.44098179,94.03607423,6.939286106,7.2447258,2.18E-06,1.38E-06,-2.13E-07,3.41E-07,8.31E-07,5.36E-07,-2.41E-06,-3.44E-07,0,0,0,0
103,636.032,84.96766561,69.04823668,6.914540921,7.128190831,1.27E-06,9.89E-07,-1.47E-06,9.35E-07,3.48E-07,4.69E-07,-3.88E-06,5.65E-07,0,0,0,0
103,637.056,77.19357216,74.12290823,7.070201323,7.041691743,2.48E-07,2.72E-07,-2.54E-06,1.50E-06,3.66E-07,3.80E-07,-4.88E-06,1.24E-06,0,0,0,0
103,638.08,67.7194644,78.97169755,7.372638892,7.167056118,-7.09E-07,-6.15E-07,-3.12E-06,1.72E-06,7.98E-07,3.12E-07,-5.05E-06,1.49E-06,1,0,0,0
103,639.104,65.86840637,85.22944999,7.400869193,7.361423048,-1.49E-06,-1.32E-06,-3.15E-06,1.51E-06,9.79E-07,1.98E-07,-4.45E-06,1.34E-06,1,0,0,0
103,640.128,64.07892275,77.80912587,7.447848056,7.498773405,-2.22E-06,-1.77E-06,-3.08E-06,1.08E-06,5.00E-07,-7.49E-08,-3.67E-06,1.02E-06,1,0,0,1
103,641.152,57.46889418,93.48968704,7.469604415,7.520170405,-3.06E-06,-2.12E-06,-3.56E-06,8.03E-07,-4.34E-07,-5.14E-07,-3.38E-06,9.58E-07,0,0,0,1
103,642.176,59.70924358,93.47109243,7.500604965,7.563675803,-3.82E-06,-2.41E-06,-4.58E-06,8.74E-07,-1.31E-06,-8.99E-07,-3.78E-06,1.32E-06,0,0,0,0
103,643.2,62.96488911,96.04336846,7.516078663,7.577422142,-4.20E-06,-2.44E-06,-5.47E-06,1.15E-06,-1.72E-06,-9.34E-07,-4.41E-06,1.82E-06,0,0,0,0
103,644.224,71.85052012,86.30133522,7.526108133,7.527808927,-4.14E-06,-2.06E-06,-5.60E-06,1.36E-06,-2.01E-06,-7.01E-07,-4.61E-06,2.12E-06,0,0,0,0
103,645.248,69.74249653,72.7880347,7.552815895,7.449696751,-3.77E-06,-1.28E-06,-4.88E-06,1.39E-06,-2.69E-06,-4.86E-07,-4.07E-06,2.14E-06,0,0,0,0
103,646.272,70.61654308,90.31153358,7.567620767,7.439579662,-3.34E-06,-4.49E-07,-3.55E-06,1.28E-06,-3.55E-06,-4.05E-07,-2.91E-06,1.95E-06,0,0,0,0
103,647.296,73.3106306,91.97454663,7.56169462,7.372832406,-2.99E-06,5.72E-10,-2.01E-06,9.97E-07,-3.79E-06,-3.98E-07,-1.60E-06,1.53E-06,0,0,0,0
103,648.32,77.35105055,85.59628601,7.54335605,7.330720146,-2.60E-06,1.39E-07,-6.90E-07,5.88E-07,-3.21E-06,-3.32E-07,-7.55E-07,8.59E-07,0,0,0,0
103,649.344,75.1696427,74.63028011,7.423260825,7.354866851,-2.31E-06,1.37E-07,1.04E-07,2.13E-07,-2.32E-06,-1.74E-07,-6.33E-07,1.55E-07,0,0,0,0
103,650.368,71.79664897,80.46366217,7.302758914,7.403741699,-2.28E-06,6.53E-08,4.29E-07,7.29E-08,-1.60E-06,-1.21E-09,-1.02E-06,-3.32E-07,0,0,0,0
103,651.392,71.57907273,84.60224946,7.279500948,7.541855251,-2.15E-06,1.14E-07,6.85E-07,1.62E-07,-1.12E-06,1.44E-07,-1.45E-06,-5.82E-07,0,0,0,0
103,652.416,73.93379077,85.729122,7.209035774,7.551697578,-1.42E-06,4.58E-07,1.15E-06,2.74E-07,-7.12E-07,2.61E-07,-1.47E-06,-7.26E-07,0,0,0,0
103,653.44,70.92426517,92.4966687,6.758487925,7.522048514,-1.78E-07,9.36E-07,1.54E-06,2.63E-07,-2.21E-07,3.38E-07,-1.15E-06,-8.09E-07,0,0,0,0
103,654.464,66.42124119,89.6557167,6.695314968,7.429632913,7.88E-07,1.15E-06,1.44E-06,1.85E-07,2.51E-07,3.27E-07,-9.00E-07,-7.89E-07,0,0,0,0
103,655.488,67.16454404,90.65707523,6.587859387,7.286486144,8.22E-07,8.94E-07,1.01E-06,1.37E-07,4.56E-07,1.92E-07,-8.43E-07,-6.70E-07,0,0,0,0
103,656.512,69.0037469,82.51276724,6.56073681,7.250327345,2.66E-07,4.69E-07,6.94E-07,9.56E-08,3.28E-07,-2.95E-08,-7.37E-07,-5.27E-07,0,0,0,1
103,657.536,72.58288422,81.83860036,6.501605166,7.199971202,2.22E-07,3.89E-07,6.19E-07,4.88E-09,9.77E-08,-2.44E-07,-4.61E-07,-3.99E-07,0,0,0,1
103,658.56,78.50340125,92.24469204,6.501634626,7.174775657,9.46E-07,6.15E-07,6.80E-07,-1.13E-07,6.98E-09,-4.17E-07,-4.47E-08,-2.89E-07,0,0,0,0
103,659.584,80.61594145,87.34005433,6.407645902,7.194944224,1.52E-06,6.63E-07,8.01E-07,-2.11E-07,-6.85E-09,-6.00E-07,4.30E-07,-2.22E-07,0,0,0,0
103,660.608,78.66940578,91.42096705,6.276455549,7.202773952,1.30E-06,3.94E-07,9.18E-07,-2.44E-07,-1.09E-07,-7.89E-07,8.28E-07,-1.98E-07,0,0,0,0
103,661.632,74.31560249,92.83199088,6.113557847,7.230250943,6.63E-07,1.38E-07,1.09E-06,-1.78E-07,-2.76E-07,-8.82E-07,1.08E-06,-1.98E-07,0,0,0,0
103,662.656,72.60152528,96.83782852,5.933989211,7.360485773,3.14E-07,1.17E-07,1.38E-06,-5.37E-08,-3.46E-07,-8.60E-07,1.17E-06,-2.16E-07,0,0,0,0
103,663.68,76.79608016,93.23029289,5.824811438,7.505781839,4.93E-07,1.78E-07,1.79E-06,7.99E-09,-2.74E-07,-8.36E-07,1.34E-06,-2.31E-07,0,0,0,0
103,664.704,77.10179796,96.54794559,5.668637218,7.566224772,9.90E-07,1.37E-07,2.28E-06,-8.30E-08,-1.24E-07,-9.15E-07,1.92E-06,-2.02E-07,0,0,0,0
103,665.728,78.59428862,92.3776635,5.770241711,7.573139314,1.27E-06,-9.34E-08,2.73E-06,-2.72E-07,6.98E-09,-1.09E-06,3.09E-06,-4.59E-08,0,0,0,0
103,666.752,80.97932962,93.9535243,5.976520243,7.499228687,7.95E-07,-4.80E-07,3.09E-06,-4.30E-07,-9.51E-08,-1.28E-06,4.35E-06,1.30E-07,0,0,0,1
103,667.776,82.0019218,77.98275579,6.012690637,7.413161825,4.67E-08,-6.15E-07,3.36E-06,-4.81E-07,-5.62E-07,-1.34E-06,4.96E-06,1.08E-07,0,0,0,1
103,668.8,77.26512153,79.86158361,6.001173918,7.389717311,-9.89E-08,-2.72E-07,3.62E-06,-4.79E-07,-1.00E-06,-1.18E-06,4.94E-06,-1.24E-07,0,0,0,1
103,669.824,76.56821271,88.76828435,5.931818913,7.363575182,3.50E-07,1.77E-07,3.80E-06,-5.15E-07,-8.94E-07,-8.68E-07,4.66E-06,-4.36E-07,0,0,1,1
103,670.848,70.55065414,79.9500488,5.88545152,7.379542485,5.78E-07,2.22E-07,3.82E-06,-5.81E-07,-4.83E-07,-6.58E-07,4.36E-06,-6.82E-07,0,0,1,1
103,671.872,74.40688009,89.68628433,5.822617665,7.428478948,-7.65E-08,-2.65E-07,3.63E-06,-6.22E-07,-4.23E-07,-7.32E-07,3.87E-06,-8.22E-07,0,0,1,1
103,672.896,78.54270328,88.49952602,5.755460834,7.436118469,-1.19E-06,-8.59E-07,3.21E-06,-5.95E-07,-6.77E-07,-8.98E-07,2.99E-06,-8.82E-07,0,0,0,1
103,673.92,79.74380769,87.42527811,5.782247974,7.454811392,-1.79E-06,-1.14E-06,2.54E-06,-5.26E-07,-7.85E-07,-9.26E-07,1.91E-06,-8.61E-07,0,0,0,1
103,674.944,81.16965001,86.29832444,5.939868528,7.440995354,-1.58E-06,-1.11E-06,1.47E-06,-5.41E-07,-5.82E-07,-8.29E-07,1.11E-06,-7.76E-07,0,0,0,1
103,675.968,82.63621064,74.71684746,6.512967023,7.418210131,-8.85E-07,-8.95E-07,-1.65E-07,-7.71E-07,-2.35E-07,-6.85E-07,9.18E-07,-6.74E-07,0,0,0,1
103,676.992,84.53399804,80.6230282,7.216644399,7.39322597,2.43E-09,-4.78E-07,-1.65E-06,-1.15E-06,-2.72E-08,-5.25E-07,1.32E-06,-5.69E-07,0,0,0,0
103,678.016,84.50935628,93.03632021,7.70970708,7.31385825,7.87E-07,3.44E-08,-1.74E-06,-1.44E-06,-1.87E-07,-3.74E-07,1.96E-06,-4.89E-07,0,0,0,0
103,679.04,85.48832598,89.08470062,8.003166886,7.095337016,1.24E-06,4.63E-07,-9.69E-07,-1.51E-06,-5.77E-07,-2.04E-07,2.23E-06,-4.87E-07,0,0,0,0
103,680.064,87.34277988,92.82423565,8.265430897,6.965721858,1.61E-06,8.57E-07,-6.08E-07,-1.43E-06,-5.24E-07,1.39E-07,1.84E-06,-5.33E-07,0,0,0,0
103,681.088,87.7554588,95.91987688,8.475434113,6.817408136,2.33E-06,1.34E-06,-9.58E-07,-1.28E-06,4.92E-07,7.34E-07,1.08E-06,-4.88E-07,0,0,0,0
103,682.112,67.5399927,92.26970614,8.511957109,6.869624173,3.23E-06,1.75E-06,-1.52E-06,-1.10E-06,1.91E-06,1.32E-06,3.86E-07,-2.61E-07,0,0,0,0
103,683.136,77.97406013,97.70288157,8.523435238,7.179965569,3.69E-06,1.82E-06,-1.77E-06,-8.94E-07,2.68E-06,1.54E-06,-8.29E-08,3.56E-08,0,0,0,0
103,684.16,70.89873146,91.29112153,8.525594104,7.317102913,3.43E-06,1.50E-06,-1.63E-06,-7.25E-07,2.70E-06,1.39E-06,-3.48E-07,2.18E-07,0,0,0,0
103,685.184,97.03633679,93.24859219,8.5266012,7.359422877,2.70E-06,1.04E-06,-1.31E-06,-6.10E-07,2.52E-06,1.18E-06,-5.15E-07,2.24E-07,0,0,0,0
103,686.208,87.61229884,91.62035948,8.526449711,7.35360399,1.88E-06,7.14E-07,-1.06E-06,-5.04E-07,2.33E-06,1.08E-06,-7.38E-07,1.30E-07,0,0,0,0
103,687.232,85.4389977,83.6211722,8.527968677,7.353110519,1.42E-06,7.34E-07,-1.02E-06,-3.54E-07,2.02E-06,1.08E-06,-1.09E-06,5.37E-08,0,0,0,0
103,688.256,84.12964512,88.1366208,8.528404126,7.429043901,1.54E-06,1.00E-06,-1.25E-06,-1.91E-07,1.65E-06,1.11E-06,-1.47E-06,2.19E-08,0,0,0,1
103,689.28,81.92709508,76.29294713,8.519591458,7.555499636,2.07E-06,1.26E-06,-1.63E-06,-3.08E-08,1.58E-06,1.12E-06,-1.71E-06,-3.70E-09,0,0,0,1
103,690.304,79.99093942,83.93971548,8.516936607,7.571119656,2.44E-06,1.27E-06,-2.07E-06,1.95E-07,1.80E-06,1.11E-06,-1.93E-06,1.64E-08,0,0,0,1
103,691.328,79.12123249,86.99956447,8.450062814,7.624961492,2.22E-06,1.03E-06,-2.68E-06,5.31E-07,1.89E-06,1.02E-06,-2.49E-06,1.94E-07,0,0,0,0
103,692.352,76.84629654,77.70080778,8.304903943,7.662915294,1.67E-06,7.79E-07,-3.54E-06,9.42E-07,1.70E-06,8.79E-07,-3.58E-06,5.37E-07,0,0,0,0
103,693.376,75.80381738,76.84879172,8.109032927,7.664075849,1.42E-06,7.48E-07,-4.41E-06,1.33E-06,1.53E-06,7.74E-07,-4.93E-06,9.19E-07,0,0,0,0
103,694.4,77.27381147,73.0436387,7.671630602,7.675858093,1.55E-06,8.32E-07,-4.87E-06,1.65E-06,1.48E-06,6.96E-07,-5.95E-06,1.25E-06,0,0,0,0
103,695.424,81.46730392,76.4130542,7.2947933,7.739275586,1.52E-06,7.53E-07,-4.71E-06,1.83E-06,1.38E-06,5.56E-07,-6.28E-06,1.44E-06,0,0,0,0
103,696.448,84.33704687,77.26483038,6.262148685,7.754912436,9.83E-07,3.65E-07,-4.12E-06,1.80E-06,1.35E-06,3.69E-07,-6.07E-06,1.41E-06,0,0,0,0
103,697.472,83.0931807,70.85616953,5.417727304,7.667457333,4.81E-07,-3.39E-08,-3.45E-06,1.64E-06,1.66E-06,2.75E-07,-5.61E-06,1.26E-06,0,0,0,0
103,698.496,79.04210514,78.85299427,5.091988555,7.552532424,7.74E-07,1.55E-08,-2.89E-06,1.42E-06,1.87E-06,2.96E-07,-5.07E-06,1.14E-06,0,0,0,0
103,699.52,73.87393044,86.9615993,5.097324626,7.452423225,1.35E-06,3.12E-07,-2.44E-06,1.20E-06,1.18E-06,2.19E-07,-4.53E-06,1.05E-06,1,0,1,0
103,700.544,71.73751059,94.6915117,5.135041758,7.373230716,1.42E-06,3.99E-07,-2.09E-06,9.87E-07,-2.99E-07,-8.72E-08,-4.08E-06,9.17E-07,0,0,0,0
103,701.568,71.68831062,101.3488541,5.129361432,7.318952282,9.21E-07,1.28E-07,-1.81E-06,8.22E-07,-1.52E-06,-4.52E-07,-3.79E-06,7.33E-07,0,0,0,0
103,702.592,75.75275652,103.6085432,5.125549239,7.273365946,6.43E-08,-4.48E-07,-1.66E-06,7.34E-07,-1.94E-06,-6.87E-07,-3.67E-06,5.96E-07,0,0,0,0
103,703.616,78.04827286,95.19345277,5.139325987,7.148361709,-8.45E-07,-1.08E-06,-1.51E-06,6.87E-07,-1.76E-06,-7.26E-07,-3.42E-06,5.82E-07,0,0,0,0
103,704.64,80.06427431,91.11580441,5.182639207,6.947582375,-1.17E-06,-1.30E-06,-9.95E-07,5.79E-07,-1.29E-06,-5.56E-07,-2.50E-06,6.36E-07,0,0,0,0
103,705.664,80.77545282,98.11093432,5.169067764,6.832107353,-8.54E-07,-1.05E-06,8.77E-08,3.86E-07,-7.71E-07,-2.63E-07,-8.21E-07,6.22E-07,0,0,0,0
103,706.688,81.06685461,97.96000745,5.132513043,6.762721034,-9.81E-07,-9.50E-07,1.55E-06,1.79E-07,-5.56E-07,-4.20E-08,1.19E-06,4.46E-07,0,0,0,0
103,707.712,81.840824,93.86762522,5.224774051,6.646661514,-1.92E-06,-1.21E-06,2.92E-06,1.24E-08,-7.38E-07,2.10E-08,3.03E-06,1.82E-07,0,0,0,0
103,708.736,79.40998717,89.46219361,5.381293838,6.590164523,-2.66E-06,-1.38E-06,3.87E-06,-1.17E-07,-9.97E-07,1.62E-08,4.49E-06,3.34E-08,1,0,0,0
103,709.76,76.2930649,98.28821988,5.47794206,6.501355227,-2.48E-06,-1.23E-06,4.21E-06,-2.24E-07,-1.09E-06,4.06E-08,5.37E-06,4.01E-08,0,0,0,0
103,710.784,73.10327093,101.7639287,5.494486894,6.249723109,-1.67E-06,-9.12E-07,3.77E-06,-3.02E-07,-1.00E-06,1.38E-07,5.12E-06,-2.87E-08,0,0,0,0
103,711.808,75.05793026,99.31126385,5.540424079,5.954693692,-1.00E-06,-7.33E-07,2.89E-06,-2.82E-07,-7.58E-07,2.58E-07,4.05E-06,-1.37E-07,0,0,0,0
103,712.832,77.97562627,94.37354842,5.642313814,5.811476699,-1.10E-06,-9.34E-07,2.02E-06,-1.65E-07,-4.53E-07,2.60E-07,3.01E-06,-9.35E-08,0,0,0,0
103,713.856,78.27921413,95.21796927,5.692330173,5.794453668,-1.73E-06,-1.35E-06,1.31E-06,-3.88E-08,-8.85E-08,1.38E-07,2.33E-06,7.88E-08,0,0,0,0
103,714.88,79.42868232,103.379962,5.743692108,5.914267682,-1.64E-06,-1.29E-06,8.06E-07,1.67E-08,4.07E-07,1.05E-07,1.98E-06,2.34E-07,0,0,0,0
103,715.904,84.25216307,98.71629778,5.732502385,5.932627789,-1.93E-07,-4.16E-07,6.54E-07,-1.78E-08,7.95E-07,2.42E-07,1.96E-06,2.78E-07,0,0,0,0
103,716.928,79.98105922,86.01807204,5.765293223,5.88416507,1.33E-06,5.09E-07,8.81E-07,-1.02E-07,6.47E-07,3.47E-07,2.16E-06,1.88E-07,0,0,0,0
103,717.952,80.28688055,93.46831475,5.811524095,6.078136283,1.25E-06,6.07E-07,1.27E-06,-1.74E-07,-1.69E-07,2.12E-07,2.27E-06,-3.77E-08,0,0,0,0
103,718.976,76.79454252,83.75354614,5.940169402,6.116425351,-4.63E-07,-1.08E-07,1.49E-06,-1.86E-07,-1.08E-06,-1.10E-07,2.00E-06,-3.34E-07,0,0,0,0
103,720,74.15837357,86.27540746,6.040153426,6.169229985,-2.25E-06,-9.14E-07,1.51E-06,-1.49E-07,-1.25E-06,-3.59E-07,1.56E-06,-5.44E-07,0,0,0,0
103,721.024,69.41591378,97.04440985,6.180081018,6.246062204,-2.93E-06,-1.26E-06,1.60E-06,-1.39E-07,-5.25E-07,-3.32E-07,1.46E-06,-5.95E-07,0,0,0,1
103,722.048,68.1722782,88.65453622,6.190343299,6.260543718,-2.70E-06,-1.20E-06,1.77E-06,-1.88E-07,5.51E-07,-7.07E-08,1.66E-06,-5.64E-07,0,0,0,0
103,723.072,73.89269097,95.26908143,6.228710826,6.266860746,-2.28E-06,-1.05E-06,1.87E-06,-2.41E-07,1.39E-06,2.02E-07,1.81E-06,-5.26E-07,0,0,0,0
103,724.096,73.04987454,96.18658154,6.170578643,6.264496935,-2.12E-06,-1.01E-06,1.90E-06,-2.53E-07,1.80E-06,3.32E-07,1.87E-06,-4.92E-07,0,0,0,0
103,725.12,74.59130161,103.7746317,6.098767011,6.327176828,-2.25E-06,-1.04E-06,2.05E-06,-2.53E-07,1.88E-06,3.18E-07,2.03E-06,-4.76E-07,0,0,0,0
103,726.144,79.88724299,96.87559704,6.092314506,6.353815197,-2.29E-06,-8.99E-07,2.39E-06,-3.08E-07,1.65E-06,2.37E-07,2.40E-06,-5.11E-07,0,0,0,0
103,727.168,84.66468551,95.20774314,6.035808709,6.345958043,-1.66E-06,-3.44E-07,2.79E-06,-4.25E-07,1.07E-06,1.58E-07,2.79E-06,-5.84E-07,0,0,0,1
103,728.192,85.42989711,104.0493427,5.928747867,6.320786174,-5.29E-07,4.27E-07,3.02E-06,-5.79E-07,1.78E-07,8.57E-08,2.88E-06,-7.02E-07,0,0,0,0
103,729.216,87.29199886,104.264433,5.934234232,6.31388358,-2.54E-07,6.49E-07,2.87E-06,-7.77E-07,-8.14E-07,-4.50E-08,2.50E-06,-9.16E-07,1,0,0,0
103,730.24,85.44550054,106.7325759,5.93551196,6.229859088,-1.52E-06,5.12E-08,2.27E-06,-9.79E-07,-1.56E-06,-2.07E-07,1.70E-06,-1.22E-06,1,0,0,0
103,731.264,81.62841745,110.667267,5.925651919,6.098446034,-2.83E-06,-4.65E-07,1.29E-06,-1.07E-06,-1.78E-06,-2.17E-07,7.40E-07,-1.48E-06,0,0,0,0
103,732.288,74.86561663,108.6678661,6.03933777,5.975864393,-2.45E-06,-2.71E-08,1.93E-07,-1.00E-06,-1.57E-06,7.12E-09,-2.94E-08,-1.58E-06,0,0,0,0
103,733.312,68.90561948,102.2490872,6.101483218,5.790301327,-6.40E-07,9.94E-07,-6.67E-07,-8.34E-07,-1.08E-06,3.11E-07,-3.30E-07,-1.56E-06,0,0,0,1
103,734.336,66.79625598,101.4593179,6.071654481,5.714361852,1.17E-06,1.65E-06,-1.22E-06,-6.61E-07,-3.59E-07,5.27E-07,-1.91E-07,-1.46E-06,0,0,0,1
103,735.36,69.13254083,100.2515219,6.104552812,5.634584628,1.92E-06,1.47E-06,-1.56E-06,-4.79E-07,4.43E-07,5.97E-07,1.48E-07,-1.26E-06,0,0,0,1
103,736.384,74.15470513,101.4979516,6.021592223,5.497466097,1.54E-06,7.03E-07,-1.76E-06,-3.13E-07,1.08E-06,5.57E-07,3.43E-07,-9.92E-07,0,0,0,0
103,737.408,76.17237409,105.7374856,5.961397451,5.393835492,7.58E-07,-3.82E-09,-1.89E-06,-2.58E-07,1.34E-06,4.92E-07,-1.71E-08,-8.11E-07,0,0,0,0
103,738.432,74.80894768,102.2921053,5.943349713,5.289885132,9.61E-08,-3.17E-07,-2.00E-06,-3.70E-07,1.15E-06,4.57E-07,-1.10E-06,-8.48E-07,0,0,0,0
103,739.456,74.2197649,92.94347074,5.921463846,5.12753712,-4.27E-07,-3.66E-07,-2.06E-06,-5.28E-07,6.32E-07,4.56E-07,-2.40E-06,-9.30E-07,0,0,0,0
103,740.48,75.32499677,90.37902943,5.923368492,4.983052844,-9.18E-07,-3.76E-07,-2.04E-06,-5.24E-07,-2.14E-08,4.21E-07,-3.10E-06,-7.33E-07,0,0,0,0
103,741.504,78.13563275,96.54382086,5.999606617,4.921836342,-1.36E-06,-4.57E-07,-1.90E-06,-3.44E-07,-6.95E-07,2.09E-07,-3.03E-06,-2.70E-07,0,0,0,0
103,742.528,81.43324927,100.9012926,6.098246006,4.950181141,-1.66E-06,-5.82E-07,-1.54E-06,-1.65E-07,-1.26E-06,-2.16E-07,-2.46E-06,1.73E-07,0,0,0,0
103,743.552,81.2693313,105.2844906,6.175751869,5.019252812,-1.65E-06,-6.21E-07,-1.00E-06,-8.97E-08,-1.31E-06,-5.30E-07,-1.73E-06,4.29E-07,0,0,0,0
103,744.576,77.25086141,103.0963287,6.349208036,5.031110325,-1.46E-06,-5.21E-07,-5.69E-07,-5.44E-08,-7.35E-07,-4.29E-07,-1.15E-06,5.56E-07,0,0,0,0
103,745.6,71.89874667,101.1302316,6.519272814,5.020277029,-1.43E-06,-4.07E-07,-3.93E-07,4.64E-08,-1.87E-07,-1.39E-07,-7.37E-07,6.87E-07,0,0,0,0
103,746.624,74.35723322,95.88199329,6.571074199,5.088060445,-1.62E-06,-3.74E-07,-3.37E-07,2.21E-07,-4.67E-08,2.97E-08,-3.89E-07,8.53E-07,0,0,0,0
